x,project,cluster,subcluster,Readability,Understandability,Complexity,Modularity,Overall Maintainability,Do you think this code needs refactoring?,source,Issue,ClassName,CyclomaticComplexity,ComplexityRank,MaintainabilityIndex,PylintIssues_C,PylintIssues_R,PylintIssues_W,PylintIssues_E,PylintIssues_F,Comments,Multi,Blanks,PublicMethodsCount,CommentRatio,HalsteadEffort,HalsteadDifficulty,HalsteadVocabulary,bugs,code_smells,cognitive_complexity,duplicated_blocks,duplicated_lines,effort_to_reach_maintainability_rating_a,reliability_rating,reliability_remediation_effort,security_rating,security_remediation_effort,statements,sqale_index,sqale_debt_ratio,comment_lines_density,Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclExecutableUnit,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic
fx/named_tup.py,merged_pytorch,0.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,15220.0,1.0,1.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,69523.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
jit/_async.py,merged_pytorch,8.0,43.0,3.0,3.0,4.0,4.0,3.0,0.0,human_annotated,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,90.6,7.0,559.0,31.0,12.0,2.0,32.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.1,3.0
jit/myexception.py,merged_pytorch,0.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,15196.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,71.4,4.0,51936.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0
mock_modules/mock_module2.py,merged_pytorch,3.0,19.0,2.0,2.0,4.0,2.0,2.0,1.0,human_annotated,0.0,3094.0,2.0,1.0,100.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,5.0,1.4,7.7,4.0,24398.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
model_defs/mnist.py,merged_pytorch,3.0,19.0,3.0,4.0,3.0,3.0,3.0,0.0,human_annotated,0.0,13294.0,2.0,1.0,70.1062059550704,3.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,7.0,67977.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
model_defs/squeezenet.py,merged_pytorch,2.0,10.0,3.0,4.0,3.0,4.0,3.0,1.0,human_annotated,0.0,7887.0,2.0,1.0,58.9560439753884,5.0,4.0,0.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0113636363636363,94.8872672540516,2.28571428571429,11.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,38.0,0.0,0.0,1.2,4.0,68169.0,10.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0
optim/functional_adadelta.py,merged_pytorch,6.0,34.0,3.0,3.0,4.0,4.0,3.0,0.0,human_annotated,4375.0,29061.0,5.0,1.0,68.0528656428573,2.0,4.0,0.0,0.0,0.0,13.0,0.0,12.0,1.0,0.117117117117117,482.961043736571,4.0,25.0,0.0,0.0,9.0,3.0,39.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,13.3,7.0,39686.0,29.0,3.0,38.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.15,8.0
optim/functional_adagrad.py,merged_pytorch,6.0,34.0,3.0,3.0,4.0,4.0,2.0,1.0,human_annotated,4371.0,29062.0,5.0,1.0,69.394538424505,2.0,3.0,1.0,0.0,0.0,14.0,0.0,12.0,1.0,0.121739130434783,417.231587565625,3.5,24.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,13.7,7.0,39687.0,30.0,3.0,40.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.16,8.0
mps/event.py,merged_pytorch,6.0,33.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,1399.0,7155.0,2.0,1.0,88.4633687348001,2.0,0.0,11.0,0.0,0.0,1.0,13.0,11.0,5.0,0.0222222222222222,15.5097750043269,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,2.0,0.4,52.8,7.0,35233.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0
nn/__init__.py,merged_pytorch,0.0,3.0,3.5,3.5,3.0,3.5,3.5,0.0,human_annotated,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,536.0,42.0,7.0,16.0,19.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.67,6.0
onnx/_globals.py,merged_pytorch,6.0,33.0,4.0,3.5,3.5,4.0,4.0,0.0,human_annotated,3713.0,29160.0,2.0,1.0,76.9201086570302,2.0,0.0,0.0,1.0,0.0,4.0,9.0,18.0,8.0,0.048780487804878,22.4588393764608,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,29.9,7.0,735.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.36,13.0
onnx/test_pytorch_onnx_onnxruntime.py,merged_pytorch,14.0,0.0,3.0,4.0,3.5,4.0,3.5,0.0,human_annotated,0.0,25133.0,2.0,1.0,0.0,2429.0,856.0,400.0,56.0,0.0,321.0,22.0,2202.0,702.0,0.0174707024228916,610704.217864741,24.1743341404358,850.0,1.0,187.0,499.0,50.0,797.0,0.0,3.0,5.0,1.0,0.0,8351.0,960.0,0.3,2.9,8.0,68122.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,75.0
optim/functional_adamax.py,merged_pytorch,6.0,34.0,4.0,3.5,4.0,3.5,4.0,0.0,human_annotated,4389.0,29065.0,8.0,2.0,63.9542597955972,5.0,3.0,0.0,0.0,0.0,15.0,0.0,14.0,1.0,0.121951219512195,1752.43293752491,6.07142857142857,38.0,0.0,3.0,14.0,3.0,45.0,0.0,1.0,0.0,1.0,0.0,50.0,6.0,0.2,13.9,7.0,39689.0,33.0,4.0,42.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.16,13.0
optim/functional_rmsprop.py,merged_pytorch,6.0,34.0,4.0,4.0,3.5,4.0,4.0,0.0,human_annotated,4375.0,29066.0,7.0,2.0,63.7816240677653,2.0,4.0,0.0,0.0,0.0,13.0,0.0,14.0,1.0,0.1,765.128488647484,4.97368421052632,28.0,0.0,1.0,23.0,3.0,40.0,0.0,1.0,0.0,1.0,0.0,54.0,11.0,0.4,11.3,7.0,39717.0,35.0,4.0,47.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,0.13,12.0
optim/functional_rprop.py,merged_pytorch,6.0,34.0,3.5,3.0,3.5,4.0,3.5,0.0,human_annotated,4375.0,29067.0,5.0,1.0,68.3585846945602,2.0,4.0,0.0,0.0,0.0,13.0,0.0,13.0,1.0,0.121495327102804,482.961043736571,4.0,25.0,0.0,0.0,9.0,1.0,18.0,0.0,1.0,0.0,1.0,0.0,46.0,0.0,0.0,14.0,7.0,39718.0,27.0,4.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.16,8.0
package_b/subpackage_1.py,merged_pytorch,3.0,19.0,3.0,2.0,3.5,3.0,2.5,1.0,human_annotated,0.0,16505.0,2.0,1.0,100.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,2.4,0.0,4.0,70575.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
package_b/subpackage_2.py,merged_pytorch,3.0,19.0,2.0,1.0,2.5,2.0,2.0,1.0,human_annotated,0.0,16506.0,1.0,1.0,100.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,2.4,0.0,8.0,70568.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
pass/arithmetic_ops.py,merged_pytorch,9.0,28.0,3.5,3.5,4.0,3.5,3.0,1.0,human_annotated,0.0,1852.0,2.0,1.0,42.7599950505326,1.0,6.0,1.0,1.0,0.0,91.0,4.0,73.0,0.0,0.0862470862470862,3698555.95934534,1067.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,1.0,0.0,315.0,0.0,0.0,21.3,4.0,1780.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,1.0,0.0,0.0,0.55,32.0
passes/remove_runtime_assertions.py,merged_pytorch,5.0,10.0,4.0,3.5,4.0,4.0,4.0,0.0,human_annotated,4260.0,29544.0,7.0,2.0,91.3525097513034,1.0,0.0,3.0,0.0,0.0,6.0,4.0,4.0,1.0,0.166666666666667,36.0,1.5,8.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,31.3,7.0,81499.0,26.0,1.0,19.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.45,6.0
pipelining/_schedule_visualizer.py,merged_pytorch,6.0,31.0,4.0,3.5,3.0,3.5,3.5,1.0,human_annotated,3927.0,28798.0,2.0,1.0,63.0105108455598,5.0,2.0,1.0,2.0,0.0,25.0,17.0,29.0,0.0,0.0841584158415841,3762.48746377649,9.5625,33.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,82.0,5.0,0.1,24.6,7.0,1010.0,42.0,5.0,40.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,0.3,17.0
polyfills/functools.py,merged_pytorch,6.0,32.0,3.5,3.0,4.0,3.0,3.5,1.0,human_annotated,0.0,29121.0,1.0,1.0,87.6067249524658,2.0,1.0,0.0,0.0,0.0,3.0,3.0,13.0,0.0,0.0212765957446808,2.37744375108173,0.5,3.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,5.0,0.6,16.7,7.0,39725.0,13.0,3.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.2,5.0
profiler/itt.py,merged_pytorch,6.0,33.0,3.5,3.5,4.0,4.0,3.5,0.0,human_annotated,143.0,29123.0,2.0,1.0,100.0,2.0,1.0,1.0,0.0,0.0,2.0,25.0,21.0,1.0,0.0123456790123456,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,4.0,0.4,46.9,7.0,51801.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.79,9.0
pruner/saliency_pruner.py,merged_pytorch,5.0,10.0,4.0,3.5,3.0,2.5,3.5,0.0,human_annotated,1061.0,19613.0,4.0,1.0,91.7111054445766,2.0,0.0,1.0,0.0,0.0,5.0,7.0,7.0,1.0,0.125,85.262821102109,2.33333333333333,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,20.0,4.8,48.1,7.0,82779.0,18.0,3.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.86,2.0
quantization/utils.py,merged_pytorch,6.0,31.0,3.5,4.0,3.5,4.0,3.0,1.0,human_annotated,1119.0,13666.0,1.0,1.0,37.7656043178254,24.0,10.0,14.0,0.0,0.0,45.0,164.0,125.0,0.0,0.0486111111111111,38534.2578486669,12.2602040816327,214.0,0.0,11.0,105.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,295.0,39.0,0.2,29.9,4.0,229214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
quantizer/composable_quantizer.py,merged_pytorch,6.0,33.0,4.0,3.5,3.5,3.5,4.0,0.0,human_annotated,4085.0,3642.0,3.0,1.0,81.2355457752045,3.0,1.0,0.0,0.0,0.0,2.0,21.0,13.0,3.0,0.0240963855421686,97.296514274174,1.875,11.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,5.0,0.4,35.2,7.0,4502.0,7.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.52,13.0
reveal/module_list.py,merged_pytorch,16.0,49.0,3.5,3.5,3.5,3.5,3.5,1.0,human_annotated,0.0,8931.0,1.0,1.0,100.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0666666666666666,2.37744375108173,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,7.0,0.0,0.0,27.3,4.0,69365.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
serialization/simple_measurement.py,merged_pytorch,6.0,32.0,4.0,3.0,4.0,3.5,4.0,0.0,human_annotated,2912.0,1509.0,4.0,1.0,65.3025803882395,4.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,2.37744375108173,0.5,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,10.0,1.3,0.0,4.0,84035.0,21.0,4.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
subsubpackage_0/__init__.py,merged_pytorch,3.0,19.0,1.5,2.0,2.5,3.0,1.5,1.0,human_annotated,0.0,16507.0,1.0,1.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,4.2,0.0,5.0,536.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
tensorexpr/normalization.py,merged_pytorch,6.0,33.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,4371.0,15685.0,2.0,1.0,44.1966030655539,23.0,3.0,0.0,2.0,0.0,0.0,0.0,19.0,3.0,0.0,486.338393692771,2.18181818181818,25.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,8.0,0.4,0.0,4.0,69695.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,0.0,1.0,2.0,0.0,0.0,2.0
autogen/chat.py,merged_mlflow,19.0,79.0,4.0,3.0,3.0,3.0,3.0,0.0,human_annotated,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,30.0,7.0,3329.0,13.0,3.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.33,5.0
catboost/train.py,merged_mlflow,19.0,76.0,3.5,3.0,3.5,2.0,2.5,1.0,human_annotated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,26.7,7.0,253769.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.36,1.0
clint/resolver.py,merged_mlflow,6.0,33.0,4.0,3.0,4.0,3.5,3.5,1.0,human_annotated,4112.0,19104.0,3.0,1.0,64.1238975031456,4.0,1.0,0.0,0.0,0.0,1.0,7.0,17.0,7.0,0.0112359550561797,132.83428025069,2.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,0.0,18.9,4.0,3839.0,7.0,1.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,10.0,0.0,5.0,0.0,2.0,0.21,24.0
data/huggingface_dataset_source.py,merged_mlflow,2.0,10.0,3.5,3.0,3.0,3.5,3.0,1.0,human_annotated,3919.0,10571.0,2.0,1.0,82.3352672776537,4.0,2.0,1.0,1.0,0.0,4.0,22.0,18.0,3.0,0.0344827586206896,15.5097750043269,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,37.0,0.0,0.0,30.4,7.0,41034.0,12.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.38,11.0
db/test_utils.py,merged_mlflow,15.0,0.0,4.0,3.5,4.0,3.5,4.0,0.0,human_annotated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,270.0,61.0,0.0,0.0,4.3,7.0,164039.0,12.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.05,11.0
dbmodels/models.py,merged_mlflow,16.0,50.0,3.0,3.0,2.0,1.0,2.0,1.0,human_annotated,3720.0,21142.0,3.0,1.0,46.5855753078577,25.0,8.0,1.0,3.0,0.0,14.0,515.0,168.0,1.0,0.0088041085840058,660.97222934386,4.05882352941176,23.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.0,6.0,0.1,6.0,4.0,64539.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,0.4,5.0
entities/dataset.py,merged_mlflow,6.0,33.0,4.0,4.0,4.0,3.0,4.0,0.0,human_annotated,4371.0,5131.0,2.0,1.0,51.5682363785843,3.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,18.5754247590989,1.33333333333333,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.0,0.0,0.0,9.1,7.0,6095.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.1,16.0
entities/document.py,merged_mlflow,6.0,32.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,4317.0,6155.0,2.0,1.0,92.0161357474744,4.0,0.0,1.0,0.0,0.0,3.0,7.0,9.0,3.0,0.0625,2.37744375108173,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,5.0,0.6,27.5,7.0,21098.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,3.0
loaders/chat_model.py,merged_mlflow,2.0,10.0,3.0,3.0,3.0,4.0,3.0,0.0,human_annotated,3740.0,28761.0,3.0,1.0,73.1067912429611,2.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,3.0,0.0,183.476700063462,2.0,18.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,57.0,0.0,0.0,30.6,7.0,3340.0,11.0,1.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.41,16.0
ml/__init__.py,merged_mlflow,2.0,10.0,3.0,2.0,1.0,2.0,2.0,1.0,human_annotated,3046.0,28660.0,1.0,1.0,32.2146145060628,31.0,17.0,26.0,20.0,0.0,54.0,238.0,189.0,0.0,0.0426540284360189,8090.91562264753,6.55555555555556,110.0,0.0,5.0,205.0,1.0,44.0,0.0,1.0,0.0,1.0,0.0,509.0,90.0,0.4,28.8,5.0,536.0,26.0,3.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.37,141.0
model_registry/_model_registry_entity.py,merged_mlflow,5.0,11.0,4.0,3.0,4.0,4.0,4.0,0.0,human_annotated,0.0,29305.0,2.0,1.0,74.0393345353495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.37744375108173,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,908.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
pytorch/iris_data_module.py,merged_mlflow,2.0,10.0,4.0,4.0,3.0,3.0,3.0,0.0,human_annotated,0.0,11458.0,3.0,1.0,64.6502479745018,10.0,1.0,4.0,5.0,0.0,2.0,0.0,14.0,1.0,0.0384615384615384,163.189391570022,2.1,13.0,1.0,6.0,5.0,1.0,22.0,0.0,3.0,5.0,1.0,0.0,36.0,15.0,1.4,5.3,4.0,51766.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,3.0
pytorch/iris.py,merged_mlflow,6.0,30.0,4.0,3.0,3.0,4.0,4.0,0.0,human_annotated,0.0,11453.0,2.0,1.0,62.932591489448,16.0,2.0,6.0,5.0,0.0,5.0,4.0,31.0,2.0,0.0359712230215827,15.5097750043269,1.0,6.0,0.0,4.0,4.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,99.0,20.0,0.7,8.3,4.0,51742.0,9.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,0.08,3.0
rules/base.py,merged_mlflow,5.0,10.0,4.0,4.0,3.0,4.0,3.0,0.0,human_annotated,0.0,19404.0,2.0,1.0,90.0945592810793,3.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.032258064516129,1.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,16.0,7.0,2095.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.19,5.0
rules/docstring_param_order.py,merged_mlflow,0.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,human_annotated,0.0,6153.0,2.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,3859.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0
rules/empty_notebook_cell.py,merged_mlflow,0.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,6742.0,2.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,3862.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0
rules/example_syntax_error.py,merged_mlflow,0.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,human_annotated,0.0,7220.0,2.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,3864.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0
rules/extraneous_docstring_param.py,merged_mlflow,0.0,2.0,4.0,4.0,3.0,3.0,4.0,0.0,human_annotated,0.0,7432.0,2.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,3866.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0
rules/get_artifact_uri.py,merged_mlflow,0.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,9710.0,2.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,3881.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0
